"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"WU-487","Chr8","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.71115,1.05,0.277,3287,0.602,"EGFR, PDGFRA, PDGFRB, IL6ST, BMPR2, CCL2, IL1R1, NGFR, TNFRSF10B, BMPR1A, TGFBR1, VEGFA, TGFB3, FAS, TGFBR2, BMP7, TNFRSF1A",0.557520230935551,0.220403508742175,FALSE
"WU-487","Chr8","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.6312,0.939,0.7,9212,0.901,"ADAR, MAVS, POLR1D, DDX58, RELA, TBK1, IRF3, CXCL10, NFKBIA, POLR3C, POLR3D, POLR3H, IKBKB, STING1, CHUK, RIPK1, POLR3A, NFKB1, POLR3F, IL6, POLR1C, TREX1, NFKBIB, IKBKG, POLR3B, IRF7",0.154901959985743,0.045275209020937,FALSE
"WU-487","Chr8","KEGG_DILATED_CARDIOMYOPATHY",0.79623,1.18,0.0761,3145,0.524,"ACTG1, LAMA2, ACTB, GNAS, TPM4, LMNA, ITGB8, ITGB1, ITGA5, ATP2A2, TPM3, SGCB, ITGAV, DAG1, TPM1, TPM2, PRKACB, DMD, ADCY3, TGFB3, ITGA1, CACNA1C",1.11861534322943,0.280668713016273,FALSE
"WU-487","Chr8","KEGG_DNA_REPLICATION",0.6941,1.03,0.346,6522,0.62,"MCM7, MCM3, MCM4, POLA1, POLE, MCM5, RFC3, PCNA, RFC1, MCM6, LIG1, MCM2, RNASEH2B, POLE3, RPA1, POLD3, POLD1, RFC4, RPA2, RNASEH1, PRIM2, SSBP1, FEN1, RFC5, RFC2",0.460923901207223,0.207608310501746,FALSE
"WU-487","Chr8","KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.84493,1.26,0.034,3560,0.783,"EGFR, NOTCH2, MAPK1, NOTCH1, SOS1, KRAS, GRB2, MAP2K1, SPIRE1, NOTCH3, SOS2",1.46852108295774,0.106238237942057,FALSE
"WU-487","Chr8","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.58212,0.872,0.906,8217,0.995,"GSTP1, ALDH1A3, ADH5, GSTM3, GSTM2, MGST3, GSTO1, GSTA4, GSTK1, MAOB",0.0428718023231869,0.00217691925427455,FALSE
"WU-487","Chr8","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.60271,0.896,0.821,8782,0.983,"GMPS, IMPDH2, UCKL1, TK1, DPYD, UCK1, UCK2, CES2, IMPDH1, TK2, ITPA, UPP1, UMPS",0.0856568428805592,0.00744648216786438,FALSE
"WU-487","Chr8","KEGG_ECM_RECEPTOR_INTERACTION",0.91817,1.37,0.009,875,0.798,"COL1A1, COL1A2, FN1, COL6A3, COL3A1, LAMC1, COL5A2, LAMA2, COL4A2, LAMB1, COL6A1, COL5A1, COL11A1, COL6A2, COL4A1, LAMA4, ITGB8, THBS1, ITGB1, ITGA5, THBS2, SDC1, LAMB2, ITGAV",2.04575749056068,0.0979971086492706,FALSE
"WU-487","Chr8","KEGG_ENDOCYTOSIS",0.73678,1.1,0.157,5175,0.579,"EGFR, HSPA8, CLTC, PDGFRA, DNM1, HSPA2, TFRC, SH3KBP1, ACAP2, NEDD4L, AP2B1, AP2M1, IGF1R, F2R, CDC42, PIP4K2B, RAB11A, DNM1L, ITCH, HLA-A, PIKFYVE, HLA-B, LDLR, RABEP1, PIP5K1A, HSPA1A, HLA-E, MDM2, HSPA1B, PRKCI, RAB22A, DNM2, SH3GLB1, ARFGAP1, RAB5C, USP8, RBSN, ARAP1, ASAP1, SMURF2, RAB5B, MVB12B, EPS15, AP2A1, CLTA, VPS36, HGS, CHMP3, VPS4B, ARF6, ARFGAP2, CBL, PSD3, EPN1, CHMP1B, AGAP1, ARFGAP3, CHMP2B, PDCD6IP, GIT2, RAB11FIP3, AP2A2, PARD3, IQSEC1, NEDD4, STAM2, CHMP2A, ASAP3, GRK2, AP2S1, EEA1, RNF41, SMURF1, CHMP5, SNF8, SH3GL1, VTA1, VPS28, VPS4A, EHD2, GIT1, AGAP2, HLA-C, VPS25, TRAF6, EPN2, CBLB, GRK6, RAB11FIP5, ARAP2, VPS37A",0.804100347590766,0.237321436272564,FALSE
"WU-487","Chr8","KEGG_ENDOMETRIAL_CANCER",0.79866,1.19,0.0621,3560,0.532,"EGFR, CCND1, CTNNA1, AKT1, MAPK1, CTNNB1, AKT2, PIK3CA, ERBB2, AKT3, SOS1, ILK, APC, KRAS, GRB2, FOXO3, RAF1, BRAF, MAP2K1, AXIN1, PDPK1, NRAS, PIK3R1, MAP2K2, PTEN, SOS2",1.20690839982342,0.274088367704952,FALSE
"WU-487","Chr8","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.72294,1.08,0.198,5045,0.575,"EGFR, TJP1, JAM3, PLCG1, PTPN11, CDC42, NOD1, ADAM17, ADAM10, ATP6V1B2, MAPK14, ATP6V0E1, RAC1, ATP6V0A1, MAPK9, JUN, MAP2K4, ATP6V1C1, RELA, ATP6V0A2, PAK1, ATP6AP1, GIT1, ATP6V1E1, NFKBIA, ATP6V1D, ATP6V1A",0.703334809738469,0.24033215531037,FALSE
"WU-487","Chr8","KEGG_ERBB_SIGNALING_PATHWAY",0.75866,1.13,0.109,3645,0.555,"EGFR, PAK2, PLCG1, AKT1, MAPK1, ABL1, PTK2, ABL2, AKT2, PIK3CA, ERBB2, CRKL, AKT3, STAT5B, SOS1, MTOR, SHC1, CRK, KRAS, RPS6KB1, GRB2, RAF1, NCK2, BRAF, MAP2K1, CBL, CDKN1B, NRAS, PIK3R1, MAPK9, MAP2K2, PRKCA, GAB1, JUN, SOS2, MAP2K4, CDKN1A",0.962573502059376,0.255707016877324,FALSE
"WU-487","Chr8","KEGG_ETHER_LIPID_METABOLISM",0.60041,0.899,0.858,3087,0.985,"PAFAH1B1, PLPP3, PAFAH1B2, AGPS",0.0665127121512946,0.00656376950238827,FALSE
"WU-487","Chr8","KEGG_FATTY_ACID_METABOLISM",0.6206,0.93,0.741,4894,0.932,"ACADVL, HADHA, ACOX1, ACSL3, ACAA2, HADHB, ALDH9A1, ALDH3A2, ADH5, ACSL4, CPT1A, ALDH7A1, ACADM",0.130181792020672,0.0305840876460186,FALSE
"WU-487","Chr8","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.70581,1.05,0.249,4487,0.602,"PLCG1, AKT1, MAPK1, AKT2, PIK3CA, AKT3, SOS1, KRAS, FYN, GRB2, RAF1, MAP2K1, MAPK14, PDPK1, NRAS, RAC1, PIK3R1, MAPK9, MAP2K2, PRKCA, SOS2, GAB2, MAP2K4, PIK3R3, MAP2K6, PRKCE",0.603800652904264,0.220403508742175,FALSE
"WU-487","Chr8","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.75287,1.13,0.124,4487,0.555,"GSN, MARCKS, DNM1, PLCG1, CFL1, AKT1, MAPK1, CDC42, PIP4K2B, AKT2, PLPP3, WASF2, PIK3CA, DNM1L, ARPC2, PIKFYVE, CRKL, PTPRC, AKT3, PIP5K1A, DNM2, ARPC5, CRK, WASL, ASAP1, RPS6KB1, RAF1, ARPC3, MAP2K1, ARF6, RAC1, PIK3R1, MARCKSL1, ARPC5L, PRKCA, GAB2, ASAP3, PAK1, VASP, ARPC1A, PIK3R3, PRKCE",0.906578314837765,0.255707016877324,FALSE
"WU-487","Chr8","KEGG_FOCAL_ADHESION",0.85385,1.28,0.02,2429,1,"COL1A1, COL1A2, EGFR, FN1, COL6A3, COL3A1, ACTG1, CCND2, LAMC1, COL5A2, LAMA2, PDGFRA, PDGFRB, COL4A2, ACTB, LAMB1, COL6A1, COL5A1, COL11A1, CCND1, COL6A2, RHOA, COL4A1, TLN2, FLNA, LAMA4, ITGB8, PAK2, FLNB, ARHGAP5, THBS1, ITGB1, ITGA5, THBS2, RAP1B, IGF1R, TLN1, LAMB2, ARHGAP35, AKT1, MAPK1, CAPN2, PPP1CB, CTNNB1, ITGAV, PTK2, CDC42, PPP1CC, ROCK2, ACTN4, AKT2, PARVA, PIK3CA, ERBB2, CRKL, MYL12B, AKT3, TNC, SOS1, PPP1R12A, BIRC2, VCL, ILK, ROCK1, SHC1, PXN, CRK, BCL2, XIAP, DOCK1, ACTN1, MYL12A, FYN, GRB2, DIAPH1, RAPGEF1, RAF1",1.69897000433602,0,FALSE
"WU-487","Chr8","KEGG_FOLATE_BIOSYNTHESIS",0.55833,0.83,0.961,9681,1,"FPGS, DHFR, GGH, SPR, PTS",0.0172766123314547,0,FALSE
"WU-487","Chr8","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.67465,1.01,0.419,6914,0.676,"TPI1, ALDOA, MTMR6, HK2, PFKL, GMPPB, PFKM, PMM2, PHPT1, MTMR2, HK1, SORD, AKR1B1, PFKFB3, PFKFB2, PFKFB4, MTMR1, MPI",0.377785977033705,0.170053304058364,FALSE
"WU-487","Chr8","KEGG_GALACTOSE_METABOLISM",0.63875,0.95,0.65,8739,0.875,"HK2, PFKL, B4GALT1, PFKM, UGP2, PGM1, B4GALT2, HK1, AKR1B1, GALK2, GANC, PGM2, GLB1, PFKP, GALE, GAA, GALT",0.187086643357144,0.0579919469776868,FALSE
"WU-487","Chr8","KEGG_GAP_JUNCTION",0.79067,1.17,0.084,3853,0.501,"EGFR, TUBB, TUBA1B, PDGFRA, PDGFRB, TUBA1A, TJP1, GNAS, LPAR1, TUBB4B, MAPK1, MAP3K2, TUBB6, ITPR2, GNAI2, TUBA1C, GNAI3, SOS1, KRAS, GNAQ, GRB2, RAF1, PRKACB, MAP2K1, ADCY3, NRAS, GNA11, MAP2K2, PRKCA, SOS2, CSNK1D, GNAI1, ITPR1, GJA1",1.07572071393812,0.300162274132754,FALSE
"WU-487","Chr8","KEGG_GLIOMA",0.82073,1.22,0.044,3645,0.711,"EGFR, PDGFRA, PDGFRB, CDK6, CCND1, CALM2, PLCG1, IGF1R, AKT1, MAPK1, CALM1, CALM3, AKT2, PIK3CA, AKT3, SOS1, MTOR, MDM2, CDK4, SHC1, KRAS, GRB2, RAF1, RB1, BRAF, MAP2K1, NRAS, PIK3R1, MAP2K2, PRKCA, PTEN, SOS2, CDKN1A",1.35654732351381,0.148130399270234,FALSE
"WU-487","Chr8","KEGG_GLUTATHIONE_METABOLISM",0.6468,0.963,0.614,8215,0.878,"GSTP1, RRM1, SMS, ODC1, IDH2, RRM2, PGD, IDH1, GGCT, ANPEP, GPX1, GSR, LAP3, GPX4, GSTM3, GCLC, RRM2B, GSTM2, MGST3, TXNDC12, SRM, GSS, GCLM, GSTO1, GPX7, GSTA4, GSTK1",0.211831628858832,0.0565054840938974,FALSE
"WU-487","Chr8","KEGG_GLYCEROLIPID_METABOLISM",0.56467,0.842,0.939,11006,1,"PLPP3, GPAT4, ALDH9A1, ALDH3A2, AGPAT4, DGKZ, AKR1A1, MBOAT1, ALDH7A1, DGKD, MGLL, DGKH, AGK, AKR1B1, ALDH2, MBOAT2, AGPAT3, AGPAT2, GPAM, DGKQ, ALDH1B1, DGKA, LCLAT1, AGPAT1, GLA, DGAT1, PLPP1, TKFC, DGKI, GK, GPAT3, DGKB",0.0273344077338891,0,FALSE
"WU-487","Chr8","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.57271,0.854,0.924,9390,1,"PCYT1A, ETNK1, PLPP3, GPAT4, CDS2, LPGAT1, PTDSS1, AGPAT4, DGKZ, GPD2, MBOAT1, GNPAT, DGKD, PCYT1B, DGKH, LYPLA1, PGS1, JMJD7-PLA2G4B, CRLS1, PTDSS2, MBOAT2, CDS1, AGPAT3, CHPT1, PCYT2, MBOAT7, LYPLA2, ETNK2, AGPAT2, CDIPT, PLD2, GPAM, PLA2G15, PISD, DGKQ, PLA2G4A, DGKA, LPCAT1, LCLAT1, AGPAT1, CHKA",0.0343280287798933,0,FALSE
"WU-487","Chr8","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.52353,0.779,0.976,8581,1,"SHMT2, PSPH, PHGDH, DLD, ALAS1, PSAT1, MAOB, SHMT1",0.0105501823333082,0,FALSE
"WU-487","Chr8","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.80161,1.2,0.059,507,0.619,"GAPDH, ENO1, PKM, PGK1, LDHA, TPI1, GPI, LDHB, ALDOA",1.22914798835786,0.208309350979882,FALSE
"WU-487","Chr8","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.59333,0.887,0.868,4224,0.99,"CHSY1, DSE, CHPF2, XYLT1, CHPF, XYLT2",0.0614802748235081,0.00436480540245009,FALSE
"WU-487","Chr8","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.72412,1.07,0.217,4519,0.568,"GLCE, EXT2, NDST1, EXTL3, HS2ST1, EXT1, XYLT1, HS3ST3B1, XYLT2, HS6ST1, EXTL2",0.66354026615147,0.245651664288981,FALSE
"WU-487","Chr8","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.6653,0.992,0.484,6736,0.767,"FUT8, ST3GAL2, B4GALT1, ST3GAL1, B4GALT2, B3GNT2, B4GALT3, B4GALT4, B4GAT1",0.315154638355588,0.115204636051019,FALSE
"WU-487","Chr8","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.67862,1.02,0.369,6762,0.649,"IDS, GNS, HEXA, HEXB, HS3ST3B1, HGSNAT, HYAL2, HPSE, ARSB, NAGLU, GLB1",0.43297363384094,0.187755303199631,FALSE
"WU-487","Chr8","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.68467,1.02,0.383,6998,0.649,"ST6GALNAC6, HEXA, ST3GAL2, HEXB, SLC33A1, ST3GAL1, GLB1, ST6GALNAC4, ST6GALNAC3",0.416801226031377,0.187755303199631,FALSE
"WU-487","Chr8","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.77261,1.15,0.0872,4708,0.527,"HEXA, ST3GAL2, HEXB, B3GALNT1, ST3GAL1, NAGA",1.05948351506743,0.278189384787453,FALSE
"WU-487","Chr8","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.64403,0.959,0.624,6803,0.882,"B4GALT1, B3GNT5, B4GALT2, ST3GAL4, B3GNT2, B4GALT3, B4GALT4, B4GAT1, FUT4",0.204815410317576,0.0545314148681803,FALSE
"WU-487","Chr8","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.60326,0.894,0.853,10066,0.983,"PGAP1, PIGY, PIGX, DPM2, PIGG, PIGT, PIGN, PIGO, PIGQ, PIGH, GPAA1, PIGC, PIGS, GPLD1, PIGK, PIGM, PIGW, PIGA, PIGL, PIGU, PIGV",0.069050968832477,0.00744648216786438,FALSE
"WU-487","Chr8","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",0.70197,1.04,0.294,5794,0.609,"MTHFD1, MDH2, CS, MDH1, GRHPR, ACO2, MTHFD2, ACO1, MTHFD1L",0.531652669587843,0.215382707367125,FALSE
"WU-487","Chr8","KEGG_GNRH_SIGNALING_PATHWAY",0.7711,1.15,0.103,3596,0.527,"EGFR, MMP14, GNAS, CALM2, MMP2, MAPK1, ATF4, CALM1, MAP3K2, CDC42, CALM3, MAP3K1, ITPR2, SOS1, MAP3K3, KRAS, GNAQ, GRB2, RAF1, PRKACB, MAP2K1, ADCY3, MAPK14, NRAS, CACNA1C, GNA11, MAPK9, MAP2K2, MAP3K4, PRKCA, JUN, SOS2, MAP2K4",0.987162775294828,0.278189384787453,FALSE
"WU-487","Chr8","KEGG_GRAFT_VERSUS_HOST_DISEASE",0.70125,1.04,0.298,4765,0.609,"HLA-A, HLA-B, HLA-E, FAS, HLA-C",0.525783735923745,0.215382707367125,FALSE
"WU-487","Chr8","KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.74939,1.12,0.139,4834,0.55,"HHIP, PTCH1, GLI2, CSNK1A1, WNT2B, CSNK1E, FBXW11, GLI3, GLI1, PRKACB, SMO, CSNK1G2, CSNK1G3, BMP7, PTCH2, CSNK1D, CSNK1G1, GAS1, RAB23, GSK3B",0.856985199745905,0.259637310505756,FALSE
"WU-487","Chr8","KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.71985,1.07,0.224,5279,0.568,"TFRC, CD59, CD55, ITGA5, IL1R1, MME, CD44, CD9, ITGA1, ANPEP, CD22, KITLG, CD1D, ITGB3",0.649751981665837,0.245651664288981,FALSE
"WU-487","Chr8","KEGG_HISTIDINE_METABOLISM",0.62278,0.928,0.746,9239,0.935,"ALDH1A3, ALDH9A1, ALDH3A2, ALDH7A1, LCMT2, ALDH2, TRMT11, METTL6, METTL2B, BUD23, MAOB, ALDH1B1, HEMK1, LCMT1",0.127261172527331,0.0291883891274822,FALSE
"WU-487","Chr8","KEGG_HOMOLOGOUS_RECOMBINATION",0.60637,0.903,0.807,9401,0.979,"BRCA2, NBN, MRE11, RPA1, TOP3A, POLD3, POLD1, RAD50, SEM1, RPA2, SSBP1, BLM, RAD51D, XRCC2, RAD51C, RAD51, XRCC3, POLD2, TOP3B, MUS81, RAD54B, RAD54L",0.0931264652779296,0.00921730819686218,FALSE
"WU-487","Chr8","KEGG_HUNTINGTONS_DISEASE",0.69092,1.02,0.366,6198,0.649,"MT-CO1, CLTC, MT-CO3, MT-CO2, ATP5F1A, CYCS, ATP5F1B, POLR2B, AP2B1, AP2M1, SLC25A6, RCOR1, SP1, POLR2A, VDAC1, EP300, NDUFS1, SIN3A, MT-ATP6, HDAC2, REST, CREBBP, HTT, CREB3L2, DCTN1, DCTN4, GNAQ, COX4I1, SOD2, CREB1, AP2A1, HIP1, SLC25A5, CLTA, COX6B1, UQCRC1, COX5B, NDUFA10, MT-CYB, CREB5, DCTN2, UQCRC2, COX7C, APAF1, UQCRH, ATP5F1E, AP2A2, COX6A1, COX7A2L, AP2S1, ATP5MC3, ITPR1, UQCRFS1, NDUFV1, GPX1, NDUFA9, ATP5MC2, POLR2D, ATP5PB, VDAC3, COX6C, COX8A, NDUFS2, HDAC1, UQCRB, SDHD, DNAL1, NDUFA5, NDUFB9, CYC1, POLR2H, SOD1, POLR2E, NDUFB10, VDAC2, ATP5PD, PLCB1, NDUFV2, POLR2C, COX7B, NDUFA8, ATP5F1C, NDUFS3, COX5A, NDUFS5, SDHA, UQCRQ, NDUFS8, POLR2G, TP53, POLR2J3, COX7A2, SDHB",0.436518914605589,0.187755303199631,FALSE
"WU-487","Chr8","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.79253,1.17,0.0801,3470,0.501,"ACTG1, LAMA2, ACTB, TPM4, LMNA, ITGB8, ITGB1, ITGA5, ATP2A2, TPM3, SGCB, ITGAV, DAG1, TPM1, TPM2, DMD, TGFB3, ITGA1, CACNA1C, PRKAB2, ITGA11",1.09636748391576,0.300162274132754,FALSE
"WU-487","Chr8","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.63272,0.943,0.665,6244,0.899,"TPI1, PLCG1, PIP4K2B, PIK3CA, PIKFYVE, INPP4A, PIK3C2A, PIP5K1A, PIK3C3, PI4KA, PI4KB, INPPL1, ITPKB, PTEN, OCRL, IPPK, SYNJ2, PLCB1, PIP5K1C, INPP5E, INPP1, INPP5K, PIP4K2C",0.177178354696895,0.0462403082667712,FALSE
"WU-487","Chr8","KEGG_INSULIN_SIGNALING_PATHWAY",0.70635,1.05,0.265,5444,0.602,"PRKAR1A, FASN, CALM2, PYGB, RPS6, EXOC7, AKT1, MAPK1, PPP1CB, CALM1, PDE3A, PRKAR2A, CALM3, PPP1CC, ACACA, AKT2, PIK3CA, CRKL, AKT3, FOXO1, TSC2, SOS1, MTOR, PRKCI, HK2, SHC1, CRK, KRAS, RPS6KB1, GRB2, RAPGEF1, RAF1, PRKACB, TSC1, SOCS4, BRAF, MAP2K1, PDPK1, CBL, NRAS, PIK3R1, PHKA2, MAPK9, MAP2K2, PRKAB2, PPP1CA, EIF4E2, RPTOR, SOS2, RHEB, PTPRF, MKNK2, ARAF, IRS1, INSR, ELK1, FLOT1, PIK3R3, RHOQ, GYS1, SREBF1, GSK3B, CBLB, HK1, PYGL, PTPN1, IKBKB, PRKAA1, PPP1R3B, TRIP10",0.576754126063192,0.220403508742175,FALSE
"WU-487","Chr8","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",0.43113,0.641,1,13044,1,"MAP3K14, IL6, LTBR, HLA-DPB1, ICOSLG, HLA-DOA, ITGA4, TGFB1, HLA-DPA1, CXCR4, TNFRSF13C, CCL28",0,0,FALSE
"WU-487","Chr8","KEGG_JAK_STAT_SIGNALING_PATHWAY",0.7353,1.09,0.181,3580,0.57,"CCND2, SPRED1, CCND1, SPRY4, STAT1, IL6ST, JAK1, STAT3, AKT1, PTPN11, SPRED2, AKT2, PIK3CA, EP300, PIAS1, IRF9, CREBBP, AKT3, STAT5B, SOS1, PIAS2, GRB2, SOCS4, CBL, SOCS5, SOCS7, TYK2, PIK3R1, STAT2, STAM2, SOS2, PIM1",0.742321425130815,0.244125144327509,FALSE
"WU-487","Chr8","KEGG_LEISHMANIA_INFECTION",0.63351,0.945,0.672,7728,0.895,"STAT1, JAK1, ITGB1, MAPK1, IRAK1, TAB2, MAPK14, TGFB3, MARCKSL1, JUN, MAP3K7, RELA, ELK1, TRAF6, NFKBIA, FOS, IFNGR1, TLR4, TLR2, IFNGR2, NFKB1, PTGS2, JAK2, IRAK4",0.172630726946175,0.048176964684088,FALSE
"WU-487","Chr8","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.81423,1.21,0.045,2266,0.675,"ACTG1, ACTB, RHOA, AFDN, CTNNA1, JAM3, ARHGAP5, MSN, PLCG1, MMP2, ITGB1, EZR, RAP1B, ARHGAP35, PTPN11, CLDN1, CTNNB1, CTNND1, PTK2, CDC42, ROCK2, ACTN4, GNAI2, PIK3CA, GNAI3, MYL12B, VCL, ROCK1, PXN, ACTN1, MYL12A",1.34678748622466,0.170696227168975,FALSE
"WU-487","Chr8","KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.64636,0.954,0.636,8545,0.878,"HADHA, ALDH9A1, ALDH3A2, ALDH7A1, YOD1, ALDH2, ALDH1B1, ECHS1",0.196542884351586,0.0565054840938974,FALSE
"WU-487","Chr8","KEGG_LINOLEIC_ACID_METABOLISM",0.50311,0.748,0.988,12120,1,"JMJD7-PLA2G4B, PLA2G4A, CYP3A5, PLA2G12A, PLA2G6, PLA2G4B",0.00524305541237188,0,FALSE
"WU-487","Chr8","KEGG_LONG_TERM_DEPRESSION",0.71638,1.07,0.238,4377,0.568,"GNAS, PPP2R1A, IGF1R, MAPK1, ITPR2, GNAI2, GNA13, GNAI3, PPP2CA, KRAS, GNAQ, RAF1, BRAF, MAP2K1, NRAS, GNA11, MAP2K2, PRKCA, GNAI1, ITPR1, ARAF, PRKG1, ITPR3, PPP2R1B, GUCY1A1",0.623423042943488,0.245651664288981,FALSE
"WU-487","Chr8","KEGG_LONG_TERM_POTENTIATION",0.73359,1.09,0.192,4140,0.57,"CALM2, RPS6KA3, RAP1B, MAPK1, ATF4, PPP1CB, CALM1, CALM3, PPP1CC, ITPR2, EP300, CREBBP, PPP1R12A, KRAS, GNAQ, RAF1, PRKACB, BRAF, MAP2K1, NRAS, CHP1, CACNA1C, PPP3R1, MAP2K2, PPP1CA, PRKCA, ITPR1, ARAF, ITPR3",0.71669877129645,0.244125144327509,FALSE
"WU-487","Chr8","KEGG_LYSINE_DEGRADATION",0.66634,0.989,0.483,6889,0.779,"NSD2, ASH1L, NSD1, NSD3, PLOD1, HADHA, EHMT1, AASS, SETD2, SETD7, PLOD3, SETDB1, ALDH9A1, DLST, ALDH3A2, KMT5B, AASDHPPT, ALDH7A1, KMT5A, SETDB2, EHMT2, PLOD2, ALDH2, AASDH, DOT1L, OGDH, SETD1B",0.316052869248488,0.108462542327436,FALSE
"WU-487","Chr8","KEGG_LYSOSOME",0.65029,0.966,0.58,8205,0.873,"CLTC, CTSL, CD164, SCARB2, LAPTM4A, CD63, IGF2R, PSAP, AP1G1, CTSB, IDS, AP3B1, CTSK, LAMP2, CTSD, GNS, HEXA, NPC1, ENTPD4, CTSC, PPT1, LAPTM4B, HEXB, CLTA, AP3D1, GGA2, M6PR, ATP6V0A1, AP1M1, SLC11A2, ATP6V0A2, ATP6AP1, HGSNAT, AP3S2, AP1B1, AP3S1, NAGA, MAN2B1, NEU1, GNPTAB, GGA1, LAMP1, SLC17A5, ATP6V0D1, ARSB, AP3M2, GGA3, ASAH1, NAGLU, GALC, ATP6V0B, TCIRG1, ABCA2, ACP2, CTSA, GLB1, AP3M1, CLTB, NPC2, AP4E1, AP4B1, ATP6V1H, MFSD8, CLN5, AP4M1, SORT1, SMPD1, FUCA1, PPT2, GBA, CTSZ, ATP6V0C, LGMN, GNPTG, DNASE2, PLA2G15",0.236572006437063,0.0589857562944303,FALSE
"WU-487","Chr8","KEGG_MAPK_SIGNALING_PATHWAY",0.73206,1.09,0.185,4392,0.57,"EGFR, MAP4K4, HSPA8, PDGFRA, PDGFRB, HSPA2, TAOK1, FLNA, STMN1, PAK2, FLNB, NFATC4, GNG12, NF1, DUSP6, RPS6KA3, RAP1B, RAPGEF2, FGFR1, AKT1, MAPK1, IL1R1, ATF4, MAP3K2, MAPK8IP3, CDC42, MAP3K1, JUND, AKT2, ELK4, FGF2, CRKL, PPM1A, AKT3, HSPA1A, SOS1, CDC25B, MAP3K3, MAP3K20, HSPA1B, CRK, KRAS, GRB2, RAF1, PRKACB, TGFBR1, FLNC, TAB2, BRAF, MAP2K1, MAPK14, MAX, TGFB3, NRAS, RAC1, DUSP3, CHP1, FAS, TGFBR2, CACNA1C, RASA1, PPP3R1, TNFRSF1A, MAPKAPK2, MAPK9, MAP2K2, MAP3K4, PRKCA, JUN, SOS2, MAP2K4, STK4, MAP3K7, PPP5C, MKNK2, PPM1B, RELA, PAK1, MAPKAPK5, MAP4K3, DUSP16, ELK1, ATF2, HSPB1, DDIT3",0.732828271596986,0.244125144327509,FALSE
"WU-487","Chr8","KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.5107,0.758,0.988,10413,1,"HES1, NKX6-1, PAX6, NR5A2",0.00524305541237188,0,FALSE
"WU-487","Chr8","KEGG_MELANOGENESIS",0.69457,1.04,0.326,4942,0.609,"GNAS, CALM2, MAPK1, CTNNB1, CALM1, CALM3, GNAI2, EP300, WNT2B, GNAI3, CREBBP, FZD1, DVL3, CREB3L2, FZD3, KRAS, GNAQ, CREB1, RAF1, PRKACB, FZD2, MAP2K1, ADCY3, NRAS, MAP2K2, PRKCA, GNAI1, FZD4, KITLG, FZD7, ADCY6, DVL1, GSK3B, ADCY9",0.486782399932061,0.215382707367125,FALSE
"WU-487","Chr8","KEGG_MELANOMA",0.80242,1.2,0.0601,3645,0.619,"EGFR, PDGFRA, PDGFRB, CDK6, CCND1, IGF1R, FGFR1, AKT1, MAPK1, AKT2, PIK3CA, FGF2, AKT3, MDM2, CDK4, KRAS, RAF1, RB1, BRAF, MAP2K1, NRAS, PIK3R1, MAP2K2, PTEN, CDKN1A",1.22112552799726,0.208309350979882,FALSE
